id,carat,cut,color,clarity,depth,table,x,y,z,price
27709,0.54,Ideal,D,SI1,61.7,55.0,5.23,5.25,3.23,1698
26792,0.71,Very Good,G,SI1,59.4,61.0,5.76,5.78,3.44,2604
9832,0.72,Very Good,H,VVS1,62.3,58.0,5.68,5.75,3.56,3220
26189,1.04,Ideal,G,VS2,60.3,55.0,6.58,6.61,3.98,6416
6979,1.5,Very Good,H,SI1,61.8,58.0,7.32,7.37,4.54,10063
18211,0.33,Ideal,E,SI2,61.5,55.0,4.47,4.43,2.74,558
11824,0.76,Ideal,E,VS2,63.0,56.0,5.74,5.81,3.64,3234
25538,2.0,Very Good,J,SI2,63.3,60.0,7.96,7.88,5.02,12565
19393,0.43,Ideal,G,VS1,62.3,56.0,4.84,4.86,3.01,984
2376,1.03,Premium,F,SI2,61.3,57.0,6.55,6.5,3.99,4783
24935,0.32,Ideal,E,VS2,61.0,56.0,4.41,4.45,2.71,900
20223,1.5,Fair,D,VS1,65.0,59.0,7.2,7.07,4.66,15081
17630,2.01,Very Good,I,SI1,63.5,59.0,7.99,7.93,5.05,10412
23888,1.06,Ideal,G,VVS2,61.5,57.0,6.59,6.54,4.03,8364
11483,1.04,Premium,G,SI1,60.3,60.0,6.56,6.52,3.95,5554
6511,1.07,Very Good,F,SI1,62.2,62.0,6.49,6.52,4.04,5998
13279,0.9,Good,G,SI1,63.9,58.0,6.08,6.04,3.88,3543
28812,1.0,Premium,E,VS1,63.0,59.0,6.37,6.32,4.0,7964
14473,0.75,Very Good,H,SI2,62.6,54.0,5.78,5.82,3.64,2171
5439,0.41,Ideal,G,VVS1,62.1,55.0,4.75,4.77,2.96,1043
10759,1.21,Premium,G,SI1,63.0,60.0,6.77,6.71,4.25,6580
26613,0.71,Ideal,G,SI1,62.4,57.0,5.7,5.73,3.56,3007
6493,0.52,Premium,D,VS2,62.0,58.0,5.15,5.11,3.18,1835
8964,2.01,Ideal,H,SI1,60.6,57.0,8.02,7.94,4.86,17009
25138,1.5,Premium,G,VS2,61.3,60.0,7.35,7.32,4.5,12787
5510,0.9,Premium,G,SI2,62.4,58.0,6.17,6.13,3.83,3446
5330,1.0,Very Good,D,SI2,62.1,58.0,6.34,6.38,3.95,4312
27148,0.62,Ideal,D,SI1,62.2,55.0,5.48,5.49,3.4,1996
4531,0.41,Premium,F,VS1,62.4,58.0,4.74,4.78,2.97,1129
9866,0.91,Very Good,G,SI2,60.6,61.0,6.23,6.28,3.79,3435
15587,1.51,Premium,G,VS2,63.0,59.0,7.3,7.26,4.59,13007
16749,1.05,Very Good,E,VS2,62.8,59.0,6.42,6.49,4.05,6613
10142,0.56,Ideal,G,VS2,62.1,57.0,5.28,5.31,3.29,1665
12089,0.31,Ideal,D,VS1,62.2,55.0,4.34,4.38,2.71,683
22804,1.0,Very Good,E,VS2,60.8,61.0,6.32,6.29,3.84,6268
16531,0.3,Ideal,J,VS2,61.6,54.0,4.31,4.36,2.67,429
18052,0.7,Premium,E,VS2,59.7,60.0,5.69,5.74,3.42,2917
11280,0.9,Good,H,VS2,63.8,54.0,6.12,6.08,3.91,3218
28333,1.0,Premium,G,SI1,63.0,60.0,6.34,6.24,3.97,3669
24034,0.32,Ideal,H,VVS2,61.7,55.0,4.37,4.35,2.69,720
24983,1.52,Premium,E,VS2,62.4,58.0,7.33,7.27,4.56,16277
7788,0.9,Very Good,E,SI1,63.5,58.0,6.12,6.08,3.88,4165
3456,1.01,Premium,F,VS2,62.0,59.0,6.42,6.39,3.97,6460
19655,0.72,Very Good,F,VS2,62.8,58.0,5.68,5.69,3.57,2761
4940,0.76,Premium,F,VS2,62.7,58.0,5.81,5.78,3.63,2790
9223,1.01,Premium,F,SI1,62.5,59.0,6.36,6.39,3.99,5279
26724,0.5,Ideal,E,VS2,62.2,55.0,5.07,5.09,3.16,1611
22614,1.11,Premium,G,SI2,61.2,57.0,6.7,6.66,4.09,5113
28427,1.19,Ideal,H,SI1,59.9,58.0,6.89,6.84,4.11,5963
14916,1.5,Very Good,D,SI1,58.5,59.0,7.42,7.39,4.35,12284
23724,0.32,Ideal,G,VS1,62.3,55.0,4.37,4.4,2.73,645
25431,0.73,Premium,J,VS2,61.7,58.0,5.75,5.77,3.56,2206
20310,2.09,Very Good,I,SI2,59.9,59.0,8.28,8.37,4.98,14065
7099,0.32,Ideal,G,VS1,62.6,55.0,4.38,4.4,2.74,645
8080,0.54,Ideal,E,VS1,60.3,57.0,5.28,5.32,3.19,1965
16462,0.25,Ideal,H,VVS1,61.5,56.0,4.07,4.1,2.5,480
23472,0.52,Premium,F,VS2,61.2,58.0,5.19,5.16,3.17,1720
18631,0.4,Ideal,D,SI1,62.2,55.0,4.74,4.72,2.95,967
27339,0.42,Ideal,F,VS1,62.6,56.0,4.84,4.82,3.02,1031
30023,0.41,Ideal,F,VVS2,61.5,57.0,4.77,4.8,2.94,1102
27397,0.51,Ideal,E,VS2,61.1,56.0,5.18,5.2,3.18,1643
23835,2.13,Premium,I,VS2,62.2,60.0,8.24,8.2,5.11,17712
25364,0.41,Ideal,F,VS1,62.0,55.0,4.77,4.79,2.96,943
18663,0.72,Ideal,E,SI2,60.8,57.0,5.83,5.79,3.53,2501
24507,1.01,Premium,E,VS2,63.0,59.0,6.41,6.36,4.02,5786
20281,0.3,Ideal,D,SI1,61.5,56.0,4.3,4.34,2.66,541
27027,1.54,Premium,I,SI2,62.2,58.0,7.38,7.36,4.58,7928
23561,1.35,Ideal,H,VS1,61.7,56.0,7.08,7.11,4.39,9276
9312,0.7,Premium,F,SI1,59.4,59.0,5.84,5.79,3.44,2753
6172,0.72,Ideal,I,VS2,61.7,56.0,5.77,5.73,3.55,2426
3631,0.32,Ideal,H,VVS1,61.5,56.0,4.43,4.4,2.72,932
16955,0.33,Ideal,E,VS2,61.9,55.0,4.47,4.45,2.75,928
6272,1.52,Good,E,SI1,64.1,58.0,7.16,7.23,4.62,12316
25000,0.71,Ideal,I,VVS2,61.9,58.0,5.67,5.69,3.52,2586
392,0.34,Ideal,E,VVS1,61.4,57.0,4.47,4.52,2.76,1017
3191,1.25,Ideal,F,VS2,62.4,57.0,6.85,6.92,4.3,8442
16,1.06,Premium,E,SI2,60.9,59.0,6.61,6.56,4.01,4399
20584,1.01,Ideal,F,VS1,61.8,55.0,6.51,6.47,4.01,7708
19056,0.5,Ideal,E,VS1,61.4,56.0,5.1,5.13,3.15,1676
29417,0.42,Premium,F,VVS2,61.0,59.0,4.87,4.83,2.96,1263
22548,1.03,Very Good,D,SI2,62.5,57.0,6.4,6.45,4.02,4661
19877,1.53,Ideal,H,VS2,62.3,56.0,7.39,7.35,4.61,11605
26035,0.9,Good,G,SI1,64.1,55.0,6.01,6.09,3.9,3666
27796,1.2,Ideal,D,VS2,62.1,56.0,6.79,6.83,4.23,8451
7394,0.38,Ideal,D,VS1,60.3,56.0,4.7,4.8,2.87,1067
21223,0.41,Premium,E,VS1,61.8,59.0,4.77,4.74,2.94,1153
593,0.7,Very Good,E,SI1,63.1,59.0,5.61,5.64,3.55,2239
4719,1.5,Very Good,I,VS2,63.0,56.0,7.25,7.3,4.58,9257
25121,0.9,Ideal,J,VS2,62.7,56.0,6.13,6.18,3.86,3457
5827,0.51,Ideal,F,VS1,61.1,57.0,5.13,5.2,3.16,1712
10749,1.2,Premium,I,VS2,62.0,57.0,6.81,6.86,4.24,5321
24345,1.22,Premium,H,VS1,59.0,60.0,6.96,6.92,4.13,7988
22271,1.03,Ideal,G,VS1,62.8,56.0,6.43,6.4,4.03,7308
18739,0.52,Very Good,G,SI1,62.3,58.0,5.1,5.16,3.19,1186
22420,0.3,Premium,H,VVS2,62.1,60.0,4.28,4.25,2.65,605
4798,0.74,Very Good,E,VS2,62.8,58.0,5.75,5.8,3.63,2979
10634,1.0,Premium,G,SI2,61.7,57.0,6.38,6.39,3.94,3496
4795,0.34,Ideal,E,VS2,62.0,56.0,4.47,4.49,2.78,745
20976,0.71,Ideal,G,VVS2,61.0,57.0,5.74,5.77,3.52,3052
11234,0.3,Very Good,G,SI2,59.6,61.0,4.37,4.4,2.61,371
8656,1.56,Premium,G,SI2,62.0,58.0,7.33,7.45,4.59,8449
163,0.75,Ideal,G,SI1,62.0,57.0,5.83,5.8,3.61,2719
671,1.05,Ideal,H,SI1,60.8,56.0,6.55,6.57,3.99,4880
29252,0.35,Premium,F,VS2,62.0,59.0,4.55,4.52,2.81,706
14308,0.31,Premium,G,SI1,62.1,59.0,4.35,4.38,2.71,593
29769,0.72,Ideal,H,VS1,61.8,56.0,5.73,5.76,3.55,3164
16052,0.33,Ideal,G,VS1,61.1,57.0,4.52,4.55,2.77,854
23764,0.4,Premium,F,VS1,61.4,59.0,4.76,4.79,2.93,982
14828,0.9,Premium,I,VS1,61.7,60.0,6.23,6.19,3.84,3770
24817,0.9,Very Good,G,SI1,61.8,61.0,6.13,6.16,3.8,3437
26585,1.51,Premium,H,VVS2,63.0,59.0,7.36,7.27,4.61,11946
22740,0.62,Ideal,D,VS2,62.8,54.0,5.49,5.44,3.44,2633
25476,0.7,Very Good,E,VS1,61.3,57.0,5.72,5.74,3.51,2962
5542,0.7,Very Good,H,SI1,61.3,57.0,5.67,5.71,3.49,2227
22391,0.3,Ideal,E,VVS2,61.9,56.0,4.34,4.36,2.69,1041
7993,1.51,Very Good,H,VS1,60.1,58.0,7.43,7.48,4.48,10663
24022,0.61,Very Good,G,VS1,62.2,56.0,5.44,5.46,3.38,1970
23177,0.35,Ideal,F,VS2,62.0,55.0,4.52,4.56,2.82,763
10900,1.51,Good,F,SI1,61.0,61.0,7.37,7.4,4.51,9498
7758,1.0,Premium,E,SI1,61.9,57.0,6.38,6.41,3.96,5806
4837,0.6,Ideal,D,SI1,61.5,55.0,5.44,5.49,3.36,1906
18677,1.06,Ideal,I,SI2,61.9,55.3,6.54,6.58,4.06,3990
6548,0.35,Premium,D,VS1,61.2,59.0,4.52,4.55,2.77,792
24282,0.61,Premium,G,SI1,60.9,58.0,5.52,5.47,3.35,1648
4481,1.01,Premium,F,VS1,62.1,57.0,6.41,6.35,3.97,6951
3716,0.56,Ideal,D,SI1,61.4,54.0,5.28,5.32,3.27,2434
10837,2.01,Very Good,G,SI2,59.9,60.0,8.11,8.18,4.9,15584
6140,1.29,Ideal,I,SI1,61.7,56.0,6.99,6.95,4.31,5096
9956,0.51,Ideal,F,VS1,62.7,57.0,5.08,5.1,3.19,1634
1549,0.3,Ideal,H,SI1,61.8,53.9,4.32,4.35,2.68,450
26715,0.35,Ideal,D,VS1,60.2,57.0,4.6,4.57,2.76,1011
14818,0.3,Ideal,G,VVS1,62.2,55.0,4.35,4.32,2.69,1080
18428,0.31,Ideal,H,IF,62.3,54.0,4.37,4.4,2.73,789
767,1.22,Ideal,H,VS2,60.7,59.0,6.92,6.89,4.19,5885
5693,0.33,Premium,D,VS2,60.2,59.0,4.44,4.47,2.68,608
24254,0.42,Premium,E,SI1,60.8,59.0,4.83,4.86,2.94,600
9700,0.53,Ideal,F,VS1,62.1,55.0,5.21,5.22,3.23,1949
29965,0.38,Ideal,G,VVS1,61.3,56.0,4.65,4.68,2.86,1000
24241,0.33,Ideal,F,VVS1,61.9,56.0,4.46,4.44,2.75,939
19686,2.02,Premium,G,SI2,61.4,58.0,8.14,8.06,4.99,15059
4517,1.02,Good,D,SI2,59.8,60.0,6.52,6.47,3.88,4939
12411,1.04,Ideal,D,SI1,61.9,57.0,6.46,6.5,4.01,5975
28700,0.36,Premium,I,VVS1,61.4,58.0,4.62,4.57,2.84,854
27063,1.01,Good,E,SI1,63.1,58.0,6.37,6.41,4.03,4559
3292,0.25,Ideal,F,VVS1,62.6,56.0,4.01,4.03,2.52,515
9011,0.7,Very Good,J,VS2,62.9,59.0,5.6,5.64,3.54,1777
1403,1.03,Premium,H,VVS1,61.6,59.0,6.51,6.45,3.98,7372
1382,0.53,Ideal,H,VS1,61.6,55.0,5.22,5.24,3.22,1580
10340,1.01,Good,D,SI1,60.7,61.0,6.43,6.47,3.92,4889
23312,0.4,Ideal,E,VVS2,62.3,56.0,4.71,4.74,2.95,1082
22055,0.33,Ideal,G,VVS1,62.0,55.0,4.48,4.45,2.77,868
1638,0.32,Very Good,E,SI1,62.3,58.0,4.37,4.4,2.73,561
14083,0.92,Ideal,D,SI1,62.2,56.0,6.19,6.22,3.86,5538
8800,0.26,Ideal,E,VVS2,62.4,56.0,4.07,4.09,2.55,599
23291,0.31,Very Good,H,SI1,62.4,56.0,4.32,4.35,2.7,446
24975,1.23,Very Good,I,VS2,63.1,61.0,6.78,6.74,4.28,5889
6406,0.72,Ideal,H,SI1,62.1,54.0,5.72,5.76,3.57,2337
9074,0.43,Very Good,F,SI1,62.6,60.0,4.78,4.82,3.01,792
17563,0.4,Ideal,E,SI2,62.1,57.0,4.72,4.74,2.94,633
5448,0.4,Very Good,G,VS1,63.4,56.0,4.7,4.68,2.97,921
12168,0.52,Ideal,E,VS2,61.5,55.0,5.16,5.18,3.19,1662
26706,0.54,Premium,I,SI2,61.8,61.0,5.29,5.2,3.24,1097
5078,1.02,Ideal,D,SI1,61.7,56.0,6.46,6.51,4.0,5908
25032,0.7,Very Good,H,VS2,63.2,58.0,5.56,5.53,3.51,2131
21559,0.72,Ideal,F,VS2,61.5,56.0,5.77,5.8,3.56,2717
26526,0.52,Ideal,D,SI1,61.9,55.0,5.14,5.18,3.19,1715
13564,1.27,Premium,H,SI1,60.7,58.0,7.0,6.96,4.23,6727
17073,0.38,Very Good,H,VS2,59.2,59.0,4.76,4.72,2.81,700
3850,1.57,Premium,H,SI1,60.1,58.0,7.56,7.49,4.54,9642
22909,0.24,Premium,G,VVS1,62.8,59.0,3.96,3.93,2.48,559
21121,0.7,Ideal,F,VS1,62.2,56.0,5.71,5.66,3.54,2818
6488,0.9,Ideal,I,SI1,61.7,56.0,6.24,6.19,3.84,3288
10145,1.06,Ideal,F,VS2,62.5,56.0,6.58,6.53,4.1,7433
13828,0.5,Premium,D,VS2,60.1,58.0,5.13,5.15,3.08,1646
7154,1.7,Premium,G,VS2,62.6,58.0,7.56,7.6,4.73,14763
27619,0.32,Ideal,G,IF,61.2,56.0,4.42,4.45,2.71,863
6610,0.5,Ideal,D,SI1,60.6,56.0,5.17,5.14,3.12,1395
5179,0.33,Ideal,D,VVS1,61.2,57.0,4.45,4.49,2.73,1151
20733,0.39,Premium,G,VS2,61.8,58.0,4.64,4.67,2.88,717
12330,0.51,Very Good,E,SI1,63.5,58.0,5.1,5.06,3.21,1375
18268,1.03,Ideal,E,SI2,60.2,57.0,6.53,6.49,3.91,4132
19103,1.01,Very Good,D,SI1,59.6,58.0,6.57,6.48,3.88,5632
29157,0.73,Good,G,VS2,60.2,62.0,5.8,5.84,3.49,2590
2494,1.11,Ideal,H,SI1,62.3,54.0,6.65,6.62,4.14,6096
22331,0.24,Very Good,F,VS2,60.6,59.0,4.02,4.05,2.45,367
19420,0.34,Premium,E,VS2,60.4,58.0,4.53,4.55,2.74,866
22161,0.7,Premium,F,SI1,60.9,59.0,5.67,5.72,3.46,2423
845,2.08,Ideal,F,SI2,59.3,57.0,8.35,8.27,4.94,17448
8734,0.35,Premium,F,VS2,61.8,59.0,4.56,4.53,2.81,906
11916,1.02,Fair,F,SI1,64.6,57.0,6.27,6.32,4.07,4872
11871,0.91,Ideal,D,SI1,61.1,56.0,6.26,6.29,3.84,5002
12415,2.14,Premium,E,SI2,59.3,58.0,8.39,8.43,5.05,17570
7967,0.32,Ideal,H,IF,60.8,57.0,4.42,4.46,2.7,773
23563,0.56,Ideal,F,VVS2,60.6,56.0,5.32,5.36,3.23,2013
7340,2.01,Premium,H,SI1,60.1,58.0,8.18,8.13,4.89,15238
13891,0.34,Ideal,D,SI2,62.0,54.0,4.48,4.5,2.78,537
28587,0.5,Ideal,H,IF,62.3,59.0,5.06,5.11,3.17,1844
27387,0.35,Premium,I,VS1,61.6,58.0,4.51,4.54,2.78,633
7137,0.4,Premium,E,VVS2,61.8,61.0,4.73,4.7,2.91,1262
2964,1.14,Ideal,E,SI2,61.8,55.0,6.7,6.74,4.15,5649
15751,0.43,Ideal,F,VS1,61.7,55.0,4.85,4.88,3.0,1000
18913,0.53,Premium,D,VS2,61.9,58.0,5.23,5.16,3.21,1723
15476,0.32,Premium,E,IF,61.7,61.0,4.36,4.41,2.71,957
5772,0.32,Premium,G,VVS1,60.2,58.0,4.46,4.43,2.68,1080
17432,0.25,Ideal,F,VS1,61.2,57.0,4.09,4.12,2.51,499
23429,0.35,Ideal,G,IF,60.4,56.0,4.57,4.59,2.78,984
18344,0.53,Ideal,D,VS2,61.6,57.0,5.18,5.21,3.2,1807
2530,0.31,Ideal,J,SI2,61.2,57.0,4.32,4.36,2.66,344
11138,0.53,Very Good,G,IF,63.2,55.0,5.13,5.16,3.24,2210
30097,0.61,Premium,F,VS2,62.3,58.0,5.46,5.43,3.38,1970
14716,1.53,Premium,F,VS2,60.9,61.0,7.4,7.45,4.53,14833
8429,0.9,Ideal,H,VS2,62.4,57.0,6.14,6.17,3.85,4593
4917,1.26,Ideal,H,SI1,62.0,57.0,6.93,6.89,4.29,7127
25709,0.35,Ideal,D,SI1,62.4,55.0,4.52,4.56,2.83,780
5901,0.53,Ideal,F,VS2,61.2,55.0,5.26,5.22,3.21,1660
8286,0.51,Very Good,H,VS2,63.2,59.0,5.03,5.06,3.18,1323
20643,1.51,Ideal,G,VS2,60.6,57.0,7.42,7.45,4.51,15466
27881,0.39,Ideal,F,SI1,61.0,55.0,4.68,4.71,2.87,921
26561,0.4,Very Good,E,VS2,63.3,59.0,4.69,4.72,2.98,958
5656,1.0,Very Good,F,SI1,62.9,59.0,6.32,6.36,3.99,5511
16127,1.06,Ideal,H,SI1,62.3,55.0,6.5,6.54,4.06,5690
22481,2.05,Ideal,I,SI1,61.9,57.0,8.19,8.12,5.05,15788
5907,0.58,Premium,G,VS1,61.8,56.0,5.32,5.35,3.31,1806
7373,0.51,Ideal,F,VVS2,61.7,56.0,5.17,5.1,3.17,2203
19362,1.7,Ideal,H,SI1,62.8,55.0,7.57,7.62,4.79,12654
28357,0.53,Ideal,G,SI1,62.0,56.0,5.16,5.19,3.21,1330
29050,1.18,Ideal,I,SI1,60.4,56.0,6.88,6.84,4.16,4788
6721,1.58,Premium,J,SI1,62.3,58.0,7.47,7.42,4.64,11196
24226,0.31,Ideal,G,IF,61.7,57.0,4.41,4.38,2.71,968
28980,0.73,Very Good,D,SI1,63.0,57.0,5.7,5.75,3.62,2550
12686,0.4,Ideal,G,SI1,62.9,57.0,4.69,4.73,2.96,716
8264,0.32,Premium,G,SI2,62.2,59.0,4.36,4.34,2.71,540
7693,1.21,Ideal,I,VS1,60.7,56.0,6.89,6.94,4.2,6271
19522,1.22,Ideal,G,SI2,62.2,55.0,6.93,6.89,4.29,5717
8325,1.25,Ideal,D,SI2,61.5,55.0,6.91,6.94,4.25,5879
29996,0.37,Ideal,E,SI1,61.9,56.0,4.61,4.63,2.87,638
12265,1.02,Ideal,H,SI1,60.9,55.0,6.53,6.49,3.98,4933
11421,2.02,Premium,J,SI2,62.3,59.0,8.08,8.05,5.02,13556
1826,0.3,Ideal,E,VS1,61.6,57.0,4.27,4.3,2.64,603
21932,1.07,Ideal,G,VS2,62.1,57.0,6.55,6.54,4.06,6686
25169,0.85,Good,H,SI2,63.1,58.0,6.01,6.09,3.78,2184
12329,0.38,Ideal,E,VS2,61.6,55.0,4.65,4.67,2.88,653
560,0.41,Very Good,G,VS2,60.4,61.0,4.78,4.74,2.87,835
4107,1.01,Good,G,SI1,63.5,58.0,6.28,6.34,4.01,4102
24819,0.4,Premium,E,SI1,60.9,60.0,4.76,4.78,2.91,708
5435,0.9,Fair,F,SI2,65.7,58.0,6.06,6.01,3.93,3251
4437,0.74,Ideal,G,VVS1,62.1,56.0,5.78,5.82,3.61,3494
10382,1.52,Premium,G,VS2,62.6,59.0,7.33,7.3,4.58,11480
24981,0.72,Ideal,G,SI1,61.4,55.0,5.76,5.8,3.55,2635
17826,0.56,Premium,G,VS2,60.9,61.0,5.29,5.26,3.21,1441
24837,0.74,Premium,H,VS2,59.6,57.0,5.87,5.9,3.52,2646
4406,0.7,Premium,E,VVS1,60.4,58.0,5.8,5.77,3.5,3511
29396,0.32,Ideal,E,SI1,61.9,56.0,4.37,4.4,2.72,524
18073,2.02,Premium,G,SI2,62.3,59.0,8.03,7.98,4.99,14294
23958,0.31,Ideal,G,VVS2,62.1,56.0,4.36,4.38,2.71,907
9917,0.53,Premium,G,VS1,61.6,58.0,5.29,5.25,3.24,1827
28567,1.52,Premium,G,SI1,62.0,58.0,7.37,7.33,4.56,11303
22346,0.33,Ideal,E,VS2,61.8,55.0,4.41,4.44,2.73,928
18880,0.41,Ideal,D,VS1,61.6,54.0,4.79,4.81,2.95,1170
15096,0.34,Very Good,I,VVS2,62.6,57.0,4.46,4.44,2.79,765
2817,0.34,Ideal,H,VS2,60.8,56.0,4.47,4.49,2.72,596
16724,0.33,Ideal,G,VS2,61.4,57.0,4.45,4.43,2.73,546
18792,1.01,Very Good,G,VS2,62.6,59.0,6.32,6.43,3.99,5050
26177,0.31,Ideal,F,VS2,62.4,57.0,4.31,4.35,2.7,625
27507,0.34,Very Good,I,VS2,63.4,56.0,4.43,4.41,2.8,527
5782,1.04,Premium,H,VS2,61.2,60.0,6.46,6.5,3.97,5820
20960,0.3,Very Good,G,VVS1,62.8,58.0,4.28,4.31,2.7,682
16163,0.73,Premium,G,SI2,61.7,58.0,5.79,5.74,3.56,2112
20109,0.52,Premium,G,SI1,61.0,58.0,5.2,5.17,3.16,1286
30024,0.41,Premium,D,VS1,62.0,58.0,4.76,4.73,2.94,1138
19169,0.36,Ideal,G,VS2,60.1,57.0,4.55,4.59,2.75,665
9715,1.0,Premium,D,SI1,61.0,60.0,6.38,6.32,3.86,6024
10699,1.12,Premium,F,SI1,59.8,58.0,6.83,6.79,4.06,5142
29192,1.51,Very Good,G,SI2,62.4,60.0,7.27,7.3,4.53,7240
17396,0.39,Very Good,E,VS1,60.6,56.0,4.71,4.74,2.86,939
21664,0.34,Premium,H,VS1,62.6,58.0,4.41,4.44,2.77,596
4895,0.42,Ideal,D,SI1,62.3,55.0,4.8,4.78,2.99,1040
26342,0.3,Premium,H,VVS2,61.3,58.0,4.33,4.29,2.64,776
23505,1.61,Very Good,H,SI1,62.7,58.0,7.43,7.53,4.69,10436
22933,1.7,Premium,H,SI2,62.6,59.0,7.54,7.56,4.73,8220
20421,1.01,Ideal,H,SI1,62.5,57.0,6.39,6.36,3.98,4564
27754,0.3,Premium,G,VS1,61.2,59.0,4.3,4.33,2.64,673
148,1.11,Very Good,E,SI2,63.3,61.0,6.56,6.52,4.14,5400
16669,0.31,Premium,F,VS2,60.4,61.0,4.41,4.38,2.66,749
18752,1.21,Very Good,H,VS2,63.0,59.0,6.71,6.75,4.24,5254
8555,0.54,Ideal,G,VVS2,61.6,56.0,5.2,5.25,3.23,1946
22483,0.54,Premium,I,VS2,59.9,58.0,5.33,5.28,3.17,1163
26116,0.35,Ideal,G,VVS1,61.7,55.0,4.52,4.55,2.8,868
15463,0.71,Good,E,SI1,63.1,58.0,5.62,5.69,3.58,2347
23154,1.02,Ideal,D,SI2,60.5,59.0,6.59,6.53,3.97,5174
4443,0.32,Ideal,H,VS2,62.3,57.0,4.38,4.35,2.71,648
7446,0.78,Ideal,H,VS2,61.8,55.0,5.92,5.94,3.66,3495
236,1.01,Very Good,F,SI2,62.8,56.0,6.36,6.4,4.0,4592
15901,0.39,Good,D,SI2,57.4,60.0,4.83,4.87,2.83,663
29999,0.37,Ideal,I,IF,61.3,57.0,4.6,4.65,2.84,718
10754,0.75,Ideal,G,SI2,62.0,57.0,5.86,5.83,3.62,2322
7123,0.4,Premium,G,VVS1,60.6,56.0,4.82,4.79,2.91,1178
28677,1.01,Ideal,G,VS2,62.3,57.0,6.42,6.37,3.99,6618
10123,0.32,Premium,I,VS2,61.7,59.0,4.4,4.38,2.71,530
13711,0.33,Ideal,G,VVS1,61.7,57.0,4.43,4.46,2.74,1114
3083,0.72,Very Good,E,SI2,61.1,58.0,5.77,5.82,3.53,2372
26678,1.5,Premium,H,VS2,60.2,58.0,7.44,7.47,4.49,10808
632,0.3,Very Good,E,VS2,62.1,59.0,4.26,4.3,2.66,598
23197,0.9,Very Good,F,SI1,61.9,60.0,6.12,6.15,3.8,3950
18877,0.4,Very Good,D,VS2,62.7,59.0,4.74,4.77,2.98,868
2665,0.52,Premium,E,SI2,61.5,59.0,5.12,5.16,3.16,1135
27753,0.32,Premium,G,VS2,61.9,59.0,4.37,4.41,2.71,561
25592,0.56,Premium,H,VVS1,61.2,59.0,5.3,5.32,3.25,1845
27620,1.21,Premium,D,SI1,62.2,58.0,6.89,6.77,4.25,7976
10526,2.13,Premium,F,SI2,62.2,61.0,8.26,8.31,5.14,17036
15836,0.74,Ideal,G,VS2,62.2,56.0,5.81,5.79,3.6,2530
10060,1.01,Premium,H,SI1,60.4,60.0,6.46,6.43,3.9,4480
14788,1.04,Ideal,G,VS2,62.3,57.0,6.43,6.48,4.02,6518
12075,1.7,Ideal,G,SI2,61.7,55.0,7.55,7.51,4.66,9570
29330,1.01,Premium,H,VS1,62.0,59.0,6.41,6.37,3.96,4829
20595,0.3,Ideal,D,VS2,61.6,56.0,4.28,4.31,2.65,710
14109,1.09,Ideal,H,SI1,61.7,56.0,6.6,6.62,4.08,5322
9686,0.41,Ideal,H,VVS1,62.2,56.0,4.75,4.76,2.96,1043
26977,0.78,Ideal,I,VVS2,61.1,56.0,5.95,5.99,3.64,3936
20258,1.0,Very Good,G,VS2,63.3,59.0,6.34,6.3,4.0,5148
25808,0.7,Ideal,F,VS1,62.1,55.0,5.68,5.71,3.53,2903
27237,0.71,Ideal,J,VS2,61.1,57.0,5.77,5.73,3.52,2052
19201,0.3,Ideal,E,VS2,61.8,55.0,4.3,4.34,2.67,658
27348,1.24,Ideal,G,VS1,62.8,56.0,6.88,6.82,4.29,8709
5249,1.12,Ideal,F,VS1,62.7,55.0,6.65,6.61,4.16,8092
8533,1.51,Ideal,G,SI1,62.5,56.0,7.24,7.2,4.51,10412
7426,0.4,Ideal,H,VVS1,61.7,56.0,4.72,4.74,2.92,1044
12345,1.5,Good,D,VS2,63.9,57.0,7.21,7.24,4.62,14792
27937,1.01,Ideal,F,SI2,62.6,54.0,6.42,6.44,4.02,4560
7979,2.04,Very Good,F,SI2,59.9,56.0,8.26,8.21,4.93,12386
28900,0.31,Ideal,E,VVS1,60.6,56.0,4.4,4.42,2.67,863
26161,0.73,Ideal,G,SI1,62.4,56.0,5.74,5.77,3.59,2650
1735,1.36,Very Good,J,SI1,62.0,57.0,7.1,7.14,4.4,5543
23781,0.3,Ideal,F,SI1,61.7,56.0,4.3,4.33,2.66,487
14484,0.29,Ideal,J,VVS1,62.0,54.5,4.25,4.29,2.64,412
4255,1.01,Very Good,E,SI1,59.3,58.0,6.52,6.55,3.88,4955
27383,2.02,Ideal,G,SI2,60.3,60.0,8.17,8.26,4.96,18515
2475,0.71,Very Good,F,VS1,62.4,59.0,5.66,5.69,3.55,2720
10756,0.32,Ideal,G,VVS2,61.7,56.0,4.43,4.41,2.72,936
30072,0.32,Good,I,VS2,63.7,55.0,4.34,4.38,2.77,486
3713,1.2,Ideal,G,SI1,62.6,57.0,6.76,6.81,4.25,6355
6704,0.7,Ideal,H,VS1,61.7,56.0,5.72,5.68,3.52,2484
18188,1.0,Very Good,D,SI1,63.1,59.0,6.34,6.38,4.01,5085
17091,1.51,Good,E,I1,63.8,59.0,7.29,7.23,4.62,11560
28884,1.5,Good,I,VS1,60.8,64.0,7.33,7.31,4.45,6120
